zhAddress,zhLink,zhName,zhNum,zhTime,zhType 
昆明,position_detail.php?id=38202&keywords=&tid=0&lid=0,26381-腾云安卓开发工程师（合资公司编制-云南）,6,2019-01-07,技术类
昆明,position_detail.php?id=38207&keywords=&tid=0&lid=0,26381-腾云市场营销策划经理（合资公司编制-昆明）,3,2019-01-07,市场类
昆明,position_detail.php?id=38210&keywords=&tid=0&lid=0,26381-腾云交互设计（合资公司编制-云南）,1,2019-01-07,设计类
昆明,position_detail.php?id=38192&keywords=&tid=0&lid=0,26381-腾云产品经理（合资公司编制-昆明）,8,2019-01-07,产品/项目类
昆明,position_detail.php?id=38194&keywords=&tid=0&lid=0,26381-腾云项目经理（合资公司编制-昆明）,5,2019-01-07,产品/项目类
深圳,position_detail.php?id=46596&keywords=&tid=0&lid=0,22989-腾讯云计费平台高级产品经理(深圳),1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46597&keywords=&tid=0&lid=0,CSIG07-安全大数据规划架构师,1,2019-01-07,技术类
深圳,position_detail.php?id=46592&keywords=&tid=0&lid=0,23295-腾讯电竞品牌经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=46593&keywords=&tid=0&lid=0,FC-服务采购管理商务主管（深圳）,1,2019-01-07,职能类
上海,position_detail.php?id=46591&keywords=&tid=0&lid=0,15616-高级手游系统策划（上海）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46586&keywords=&tid=0&lid=0,S2-集团审计经理（深圳）,1,2019-01-07,职能类
深圳,position_detail.php?id=46587&keywords=&tid=0&lid=0,17467-泛娱乐艺人商务拓展,1,2019-01-07,市场类
北京,position_detail.php?id=46588&keywords=&tid=0&lid=0,22850-腾讯视频VIP异业合作商务（北京）,1,2019-01-07,市场类
上海,position_detail.php?id=46589&keywords=&tid=0&lid=0,15618-游戏客户端开发工程师（上海）,2,2019-01-07,技术类
上海,position_detail.php?id=46590&keywords=&tid=0&lid=0,15616-高级游戏关卡策划（上海）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46582&keywords=&tid=0&lid=0,17467-H5策划经理,1,2019-01-07,市场类
深圳,position_detail.php?id=46584&keywords=&tid=0&lid=0,17467-短视频策划经理,1,2019-01-07,市场类
深圳,position_detail.php?id=46585&keywords=&tid=0&lid=0,17467-社会化营销经理,1,2019-01-07,市场类
北京,position_detail.php?id=46579&keywords=&tid=0&lid=0,29925-腾讯视频综艺内容营销,1,2019-01-07,市场类
北京,position_detail.php?id=46580&keywords=&tid=0&lid=0,23671-企鹅号内容营销负责人（北京）,1,2019-01-07,内容编辑类
深圳,position_detail.php?id=46581&keywords=&tid=0&lid=0,20503-医疗影像研究员,1,2019-01-07,技术类
北京,position_detail.php?id=46574&keywords=&tid=0&lid=0,25814-数据产品经理,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46575&keywords=&tid=0&lid=0,23672-原创内容运营编辑,1,2019-01-07,内容编辑类
深圳,position_detail.php?id=46576&keywords=&tid=0&lid=0,TEG14-云数据库高级研发工程师（深圳/北京/武汉）,2,2019-01-07,技术类
印度尼西亚,position_detail.php?id=46577&keywords=&tid=0&lid=0,GY0-Content Promotion Specialist (Indonesia),1,2019-01-07,内容编辑类
深圳,position_detail.php?id=38494&keywords=&tid=0&lid=0,30628-腾讯社交广告基础平台后台开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=38498&keywords=&tid=0&lid=0,29311-资深创意文案（深圳）,1,2019-01-07,市场类
上海,position_detail.php?id=38424&keywords=&tid=0&lid=0,21229-沙盒/生存类产品商业化策划（上海）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=38435&keywords=&tid=0&lid=0,18402-移动游戏本地化,1,2019-01-07,产品/项目类
上海,position_detail.php?id=38422&keywords=&tid=0&lid=0,21229-海外产品版本管理（上海）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=38423&keywords=&tid=0&lid=0,21229-沙盒/生存类产品运营策划（上海）,3,2019-01-07,产品/项目类
北京,position_detail.php?id=38417&keywords=&tid=0&lid=0,CSIG16-手图高级后台开发工程师（北京）,2,2019-01-07,技术类
上海,position_detail.php?id=38419&keywords=&tid=0&lid=0,21229-沙盒/生存类产品高级社区运营（上海）,2,2019-01-07,产品/项目类
上海,position_detail.php?id=38420&keywords=&tid=0&lid=0,21229-沙盒/生存类游戏运营经理（上海）,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=38401&keywords=&tid=0&lid=0,CSIG02-腾讯云应用后台开发工程师（深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=38571&keywords=&tid=0&lid=0,WXG08-113 微信小程序商业化后台工程师（广州）,4,2019-01-07,技术类
广州,position_detail.php?id=38572&keywords=&tid=0&lid=0,WXG08-115 微信小程序商业化前端开发工程师（广州）,1,2019-01-07,技术类
成都,position_detail.php?id=38553&keywords=&tid=0&lid=0,WXG10-117 企业微信iOS移动客户端开发工程师（成都）,2,2019-01-07,技术类
深圳,position_detail.php?id=38569&keywords=&tid=0&lid=0,26832-猎聘经理（深圳）,2,2019-01-07,职能类
深圳,position_detail.php?id=38543&keywords=&tid=0&lid=0,28607-113 微信支付大数据应用开发高级工程师（深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=38551&keywords=&tid=0&lid=0,WXG03-211 微信开放平台商业化产品运营经理（广州）,1,2019-01-07,产品/项目类
成都,position_detail.php?id=38521&keywords=&tid=0&lid=0,30627-腾讯广告SMB区域业务省级负责人-品牌方向（西区）,1,2019-01-07,市场类
北京,position_detail.php?id=38539&keywords=&tid=0&lid=0,SA-资源管理高级工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=38439&keywords=&tid=0&lid=0,24491-王者荣耀全球版-海外游戏数据分析经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=38457&keywords=&tid=0&lid=0,23295-互娱内容平台产品经理（深圳）,1,2019-01-07,产品/项目类
上海,position_detail.php?id=46540&keywords=&tid=0&lid=0,PCG11-区域大网总裁（上海）,1,2019-01-07,内容编辑类
福州,position_detail.php?id=46541&keywords=&tid=0&lid=0,PCG11-区域大网总裁（福州）,1,2019-01-07,内容编辑类
福州,position_detail.php?id=46541&keywords=&tid=0&lid=0,PCG11-区域大网总裁（福州）,1,2019-01-07,内容编辑类
深圳,position_detail.php?id=46543&keywords=&tid=0&lid=0,15569-游戏引擎高级研发工程师,1,2019-01-07,技术类
广州,position_detail.php?id=46564&keywords=&tid=0&lid=0,WXG03-115 小程序&小游戏基础前端开发（广州）,2,2019-01-07,技术类
深圳,position_detail.php?id=46565&keywords=&tid=0&lid=0,PCG17-web前端开发工程师（深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=46557&keywords=&tid=0&lid=0,WXG10-331 企业微信营销经理（广州）,1,2019-01-07,市场类
深圳,position_detail.php?id=46558&keywords=&tid=0&lid=0,TEG06-.Net应用高级开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=46559&keywords=&tid=0&lid=0,27020-全栈云工程师（深圳）,1,2019-01-07,技术类
广州,position_detail.php?id=46560&keywords=&tid=0&lid=0,WXG03-122 小程序搜索算法研究员（广州）,2,2019-01-07,技术类
上海,position_detail.php?id=46551&keywords=&tid=0&lid=0,21229-游戏后台开发（上海）,2,2019-01-07,技术类
深圳,position_detail.php?id=46537&keywords=&tid=0&lid=0,22989-物联网前端高级工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46538&keywords=&tid=0&lid=0,22989-腾讯云高级运维工程师,2,2019-01-07,技术类
深圳,position_detail.php?id=46533&keywords=&tid=0&lid=0,PCG15-互动视频产品策划经理（深圳）,1,2019-01-07,产品/项目类
广州,position_detail.php?id=46534&keywords=&tid=0&lid=0,WXG01-115 微信Web前端开发（广州）,2,2019-01-07,技术类
深圳,position_detail.php?id=46535&keywords=&tid=0&lid=0,18425-支付资金管理产品经理,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46536&keywords=&tid=0&lid=0,22989-专有云产品策划经理,2,2019-01-07,产品/项目类
深圳,position_detail.php?id=46553&keywords=&tid=0&lid=0,PCG09-web前端开发（深圳）,3,2019-01-07,技术类
深圳,position_detail.php?id=46554&keywords=&tid=0&lid=0,29777-腾讯云企业业务高级运营经理（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46555&keywords=&tid=0&lid=0,PCG15-互动视频web前端开发（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=38837&keywords=&tid=0&lid=0,30628-腾讯社交广告广告服务端Java开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=38781&keywords=&tid=0&lid=0,15851-游戏图形渲染开发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=38783&keywords=&tid=0&lid=0,15851-FPS游戏专项技术测试（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=38786&keywords=&tid=0&lid=0,IEG-HRBP（深圳）,1,2019-01-07,职能类
深圳,position_detail.php?id=38750&keywords=&tid=0&lid=0,25925-大数据开发工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=38759&keywords=&tid=0&lid=0,TEG03-大数据服务测试工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=38730&keywords=&tid=0&lid=0,30620-腾讯社交广告高级后台开发工程师（微信广告 深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=38731&keywords=&tid=0&lid=0,30620-腾讯社交广告排序算法研究员（微信广告 深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=38628&keywords=&tid=0&lid=0,22989-腾讯云黑石交付架构师（深圳）,1,2019-01-07,技术类
北京,position_detail.php?id=38653&keywords=&tid=0&lid=0,22989-大数据平台研发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46547&keywords=&tid=0&lid=0,GY0-后台开发工程师（海外云产品）,1,2019-01-07,技术类
深圳,position_detail.php?id=46548&keywords=&tid=0&lid=0,GY0-前端开发工程师（海外云产品）,1,2019-01-07,技术类
广州,position_detail.php?id=46549&keywords=&tid=0&lid=0,WXG03-小程序搜索架构工程师（广州）,2,2019-01-07,技术类
杭州,position_detail.php?id=46550&keywords=&tid=0&lid=0,22989-大数据AI综合应用后台开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46544&keywords=&tid=0&lid=0,29912-安卓客户端开发,1,2019-01-07,技术类
深圳,position_detail.php?id=46545&keywords=&tid=0&lid=0,18434-品牌策划经理 (深圳),1,2019-01-07,市场类
深圳,position_detail.php?id=46546&keywords=&tid=0&lid=0,25926-数据挖掘工程师,1,2019-01-07,技术类
北京,position_detail.php?id=46539&keywords=&tid=0&lid=0,24547-战略高级分析师,1,2019-01-07,市场类
北京,position_detail.php?id=46539&keywords=&tid=0&lid=0,24547-战略高级分析师,1,2019-01-07,市场类
深圳,position_detail.php?id=38953&keywords=&tid=0&lid=0,30620-腾讯社交广告公众号广告产品经理（微信广告 深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=38923&keywords=&tid=0&lid=0,22989-人工智能算法专家（NLP方向）（深圳/成都/上海/北京）,2,2019-01-07,技术类
深圳,position_detail.php?id=38928&keywords=&tid=0&lid=0,EC-高级品牌经理（深圳）,1,2019-01-07,职能类
上海,position_detail.php?id=46540&keywords=&tid=0&lid=0,PCG11-区域大网总裁（上海）,1,2019-01-07,内容编辑类
深圳,position_detail.php?id=38939&keywords=&tid=0&lid=0,18302-手游制作人,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=38922&keywords=&tid=0&lid=0,22989-腾讯云计算机视觉算法研究员（深圳，北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=38848&keywords=&tid=0&lid=0,15611-航海王IP动作游戏3D角色设计师（深圳）,2,2019-01-07,设计类
深圳,position_detail.php?id=38869&keywords=&tid=0&lid=0,23872-平台商务高级经理,2,2019-01-07,市场类
上海,position_detail.php?id=38909&keywords=&tid=0&lid=0,15573-新侠风MMORPG资深数值策划（上海）,2,2019-01-07,产品/项目类
上海,position_detail.php?id=38910&keywords=&tid=0&lid=0,15573-新侠风MMORPG 3D场景美术设计师（上海）,1,2019-01-07,设计类
深圳,position_detail.php?id=38816&keywords=&tid=0&lid=0,22989-腾讯云企业业务中心前端研发工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=39160&keywords=&tid=0&lid=0,SA-AMS 社交广告自然语言处理研究员（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=39025&keywords=&tid=0&lid=0,30620-腾讯社交广告自然语言处理工程师（微信广告 深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=39026&keywords=&tid=0&lid=0,30620-腾讯社交广告后台开发工程师（微信广告-生态建设 深圳）,2,2019-01-07,技术类
上海,position_detail.php?id=39012&keywords=&tid=0&lid=0,15573-SLG手游资深策划（上海）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=39019&keywords=&tid=0&lid=0,19511-腾讯游戏战略分析经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=39001&keywords=&tid=0&lid=0,30620-腾讯社交广告高级数据产品经理（微信广告 深圳）,2,2019-01-07,产品/项目类
广州,position_detail.php?id=38961&keywords=&tid=0&lid=0,WXG10-213 企业微信高级行业应用经理（广州）,1,2019-01-07,产品/项目类
北京,position_detail.php?id=38965&keywords=&tid=0&lid=0,23671-数据开发工程师（北京）,2,2019-01-07,技术类
深圳,position_detail.php?id=38958&keywords=&tid=0&lid=0,22989-腾讯云SDN/NFV网络虚拟化研发工程师（深圳）（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=38960&keywords=&tid=0&lid=0,22989-腾讯云网络研发方案架构师（深圳）（北京）,1,2019-01-07,技术类
深圳,position_detail.php?id=39403&keywords=&tid=0&lid=0,SA-腾讯社交广告商业分析经理（深圳）,2,2019-01-07,市场类
深圳,position_detail.php?id=39348&keywords=&tid=0&lid=0,18428-区块链技术专家工程师（深圳）,2,2019-01-07,技术类
深圳,position_detail.php?id=39349&keywords=&tid=0&lid=0,18428-区块链应用（高级）开发工程师（深圳）,3,2019-01-07,技术类
深圳,position_detail.php?id=39364&keywords=&tid=0&lid=0,30627-腾讯广告SMB直客电销业务总监,1,2019-01-07,市场类
深圳,position_detail.php?id=39272&keywords=&tid=0&lid=0,27092-商务合作拓展经理（深圳）,1,2019-01-07,市场类
深圳,position_detail.php?id=39274&keywords=&tid=0&lid=0,27092-广告算法工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=39278&keywords=&tid=0&lid=0,18402-国内刺激战场-本地化及商业化,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=39246&keywords=&tid=0&lid=0,25926-自然语言处理算法工程师（深圳）,1,2019-01-07,技术类
深圳,position_detail.php?id=39251&keywords=&tid=0&lid=0,TEG09-接入业务后台开发工程师（深圳）,3,2019-01-07,技术类
深圳,position_detail.php?id=39196&keywords=&tid=0&lid=0,19511-腾讯游戏学院营运总监（深圳）,1,2019-01-07,产品/项目类
深圳,position_detail.php?id=46519&keywords=&tid=0&lid=0,29569-金融APP产品策划经理,1,2019-01-07,产品/项目类
北京,position_detail.php?id=46520&keywords=&tid=0&lid=0,22086-腾讯体育项目验收管理经理,1,2019-01-07,职能类
深圳,position_detail.php?id=46521&keywords=&tid=0&lid=0,SD3-PUBG MOBILE 高级客户端开发工程师,2,2019-01-07,技术类
深圳,position_detail.php?id=46522&keywords=&tid=0&lid=0,SD3-PUBG MOBILE 高级UE4地形编辑,1,2019-01-07,设计类
深圳,position_detail.php?id=46514&keywords=&tid=0&lid=0,30359-大数据后台开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46515&keywords=&tid=0&lid=0,30359-存储后台开发高级工程师,2,2019-01-07,技术类
深圳,position_detail.php?id=46516&keywords=&tid=0&lid=0,30359-存储运营开发高级工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46517&keywords=&tid=0&lid=0,30359-大数据平台web前端开发工程师,1,2019-01-07,技术类
深圳,position_detail.php?id=46512&keywords=&tid=0&lid=0,30359-Java后台高级开发工程师,2,2019-01-07,技术类
深圳,position_detail.php?id=46513&keywords=&tid=0&lid=0,30359-Java后台开发工程师,1,2019-01-07,技术类
